id_produto|ds_produto|id_subcategoria
1518301|Produto - 0001518301|3194
1520057|Produto - 0001520057|1167
1537321|Produto - 0001537321|1187
1538344|Produto - 0001538344|3132
1548398|Produto - 0001548398|3150
1557726|Produto - 0001557726|1111
1596643|Produto - 0001596643|1111
1601573|Produto - 0001601573|1588
1612017|Produto - 0001612017|1318
1651729|Produto - 0001651729|1292
1654655|Produto - 0001654655|1641
1661878|Produto - 0001661878|1111
1685863|Produto - 0001685863|1111
1688691|Produto - 0001688691|3132
1713610|Produto - 0001713610|2213
1719907|Produto - 0001719907|3150
1726495|Produto - 0001726495|1167
1754208|Produto - 0001754208|1318
1764017|Produto - 0001764017|685
1770410|Produto - 0001770410|757
1778845|Produto - 0001778845|2179
1816699|Produto - 0001816699|1216
1822861|Produto - 0001822861|1167
1830189|Produto - 0001830189|2906
1836476|Produto - 0001836476|1588
1877993|Produto - 0001877993|1588
1892522|Produto - 0001892522|1588
1895556|Produto - 0001895556|1588
1897232|Produto - 0001897232|889
1909962|Produto - 0001909962|1588
1914435|Produto - 0001914435|336
1915132|Produto - 0001915132|1167
1919782|Produto - 0001919782|3551
1925247|Produto - 0001925247|1588
1935449|Produto - 0001935449|1162
1943011|Produto - 0001943011|1216
1956211|Produto - 0001956211|1616
1963543|Produto - 0001963543|2911
1967441|Produto - 0001967441|1588
1981937|Produto - 0001981937|1111
1983468|Produto - 0001983468|3551
2012819|Produto - 0002012819|1588
2013213|Produto - 0002013213|1216
2027915|Produto - 0002027915|1111
2032923|Produto - 0002032923|1167
2036410|Produto - 0002036410|1588
2039550|Produto - 0002039550|2906
2046643|Produto - 0002046643|1167
2073473|Produto - 0002073473|1059
2092530|Produto - 0002092530|3551
2094811|Produto - 0002094811|1111
2102971|Produto - 0002102971|698
2103609|Produto - 0002103609|1167
2104222|Produto - 0002104222|1588
2115777|Produto - 0002115777|3551
2129836|Produto - 0002129836|757
2132773|Produto - 0002132773|1588
2132808|Produto - 0002132808|1588
2135895|Produto - 0002135895|1588
2138374|Produto - 0002138374|1890
2147335|Produto - 0002147335|2990
2149424|Produto - 0002149424|1167
2160494|Produto - 0002160494|1588
2177434|Produto - 0002177434|566
2187960|Produto - 0002187960|3551
2190186|Produto - 0002190186|1890
2223484|Produto - 0002223484|146
2230086|Produto - 0002230086|1588
2240613|Produto - 0002240613|3551
2264573|Produto - 0002264573|1044
2271718|Produto - 0002271718|1588
2271945|Produto - 0002271945|1053
2273403|Produto - 0002273403|1641
2278356|Produto - 0002278356|1588
2289236|Produto - 0002289236|1053
2290726|Produto - 0002290726|1111
2300732|Produto - 0002300732|1588
2302108|Produto - 0002302108|757
2311796|Produto - 0002311796|309
2311881|Produto - 0002311881|3132
2312475|Produto - 0002312475|1588
2315922|Produto - 0002315922|1044
2321318|Produto - 0002321318|1588
2321805|Produto - 0002321805|3551
2332620|Produto - 0002332620|1111
2332949|Produto - 0002332949|1588
2332970|Produto - 0002332970|1052
2345811|Produto - 0002345811|3551
2351385|Produto - 0002351385|1588
2352141|Produto - 0002352141|884
2354451|Produto - 0002354451|3150
2378481|Produto - 0002378481|1111
2387393|Produto - 0002387393|2906
2388580|Produto - 0002388580|1641
2394619|Produto - 0002394619|2023
2438096|Produto - 0002438096|1111
2474552|Produto - 0002474552|567
2500166|Produto - 0002500166|685
2501963|Produto - 0002501963|757
2519206|Produto - 0002519206|1044
2520024|Produto - 0002520024|1890
2532696|Produto - 0002532696|1292
2551735|Produto - 0002551735|1588
2553460|Produto - 0002553460|1167
2563053|Produto - 0002563053|1588
2588094|Produto - 0002588094|1167
2592147|Produto - 0002592147|889
2639910|Produto - 0002639910|2906
2661625|Produto - 0002661625|2911
2673499|Produto - 0002673499|2213
2682544|Produto - 0002682544|1111
2689543|Produto - 0002689543|1318
2699244|Produto - 0002699244|3551
2722880|Produto - 0002722880|1167
2733364|Produto - 0002733364|1111
2733872|Produto - 0002733872|1044
2739939|Produto - 0002739939|1588
2757641|Produto - 0002757641|1588
2760437|Produto - 0002760437|3551
2775039|Produto - 0002775039|1318
2779407|Produto - 0002779407|1370
2780522|Produto - 0002780522|1588
2824669|Produto - 0002824669|1318
2826691|Produto - 0002826691|1187
2831162|Produto - 0002831162|1216
2845615|Produto - 0002845615|1090
2847317|Produto - 0002847317|3551
2871242|Produto - 0002871242|1318
2875002|Produto - 0002875002|757
2875230|Produto - 0002875230|567
2892851|Produto - 0002892851|1588
2894983|Produto - 0002894983|1588
2899262|Produto - 0002899262|152
2900150|Produto - 0002900150|1588
2915028|Produto - 0002915028|1090
2921885|Produto - 0002921885|1890
2922921|Produto - 0002922921|2911
2923404|Produto - 0002923404|685
2928375|Produto - 0002928375|1111
2932179|Produto - 0002932179|1111
2937419|Produto - 0002937419|1167
2942300|Produto - 0002942300|1318
3013248|Produto - 0003013248|685
3013755|Produto - 0003013755|1111
3028282|Produto - 0003028282|1216
3031289|Produto - 0003031289|1216
3043959|Produto - 0003043959|1588
3046762|Produto - 0003046762|1111
3048723|Produto - 0003048723|3551
3049194|Produto - 0003049194|3551
3068791|Produto - 0003068791|1052
3072785|Produto - 0003072785|948
3073839|Produto - 0003073839|1588
3075661|Produto - 0003075661|1044
3075852|Produto - 0003075852|3150
3081411|Produto - 0003081411|3539
3081486|Produto - 0003081486|1111
3139752|Produto - 0003139752|1167
3156648|Produto - 0003156648|1325
3188084|Produto - 0003188084|3194
3191677|Produto - 0003191677|1588
3196651|Produto - 0003196651|1588
3199557|Produto - 0003199557|1111
3208095|Produto - 0003208095|3551
3215765|Produto - 0003215765|1673
3219760|Produto - 0003219760|953
3220110|Produto - 0003220110|1052
3221201|Produto - 0003221201|1588
3223433|Produto - 0003223433|1111
3227531|Produto - 0003227531|3551
3229123|Produto - 0003229123|509
3229890|Produto - 0003229890|1890
3234984|Produto - 0003234984|1588
3235533|Produto - 0003235533|1588
3246928|Produto - 0003246928|2906
3254096|Produto - 0003254096|1512
3262558|Produto - 0003262558|2992
3291342|Produto - 0003291342|2869
3327205|Produto - 0003327205|1044
3328884|Produto - 0003328884|1512
3334580|Produto - 0003334580|1588
3335159|Produto - 0003335159|1202
3350479|Produto - 0003350479|1111
3352184|Produto - 0003352184|2906
3355297|Produto - 0003355297|1588
3367294|Produto - 0003367294|1588
3382427|Produto - 0003382427|1318
3386220|Produto - 0003386220|1096
3387315|Produto - 0003387315|1588
3396057|Produto - 0003396057|1588
3427913|Produto - 0003427913|2257
3430131|Produto - 0003430131|2906
3455109|Produto - 0003455109|1666
3493418|Produto - 0003493418|757
3514736|Produto - 0003514736|2213
3536834|Produto - 0003536834|1044
3538203|Produto - 0003538203|1588
3541614|Produto - 0003541614|567
3550629|Produto - 0003550629|1481
3553918|Produto - 0003553918|1044
3558968|Produto - 0003558968|1673
3564404|Produto - 0003564404|1292
3567353|Produto - 0003567353|2906
3568176|Produto - 0003568176|1167
3570775|Produto - 0003570775|1890
3571523|Produto - 0003571523|3001
3571756|Produto - 0003571756|1588
3574934|Produto - 0003574934|1666
3595578|Produto - 0003595578|2213
3599644|Produto - 0003599644|1111
3609909|Produto - 0003609909|1588
3612249|Produto - 0003612249|3150
3622379|Produto - 0003622379|3551
3640119|Produto - 0003640119|1111
3641551|Produto - 0003641551|1111
3652814|Produto - 0003652814|1588
3654098|Produto - 0003654098|2502
3656284|Produto - 0003656284|1318
3666880|Produto - 0003666880|1111
3679133|Produto - 0003679133|1187
3689385|Produto - 0003689385|576
3692138|Produto - 0003692138|2911
3696535|Produto - 0003696535|1673
3698790|Produto - 0003698790|2911
3700687|Produto - 0003700687|1167
3701407|Produto - 0003701407|3551
3718412|Produto - 0003718412|1318
3721425|Produto - 0003721425|3492
3745976|Produto - 0003745976|3559
3754455|Produto - 0003754455|1111
3764437|Produto - 0003764437|1588
3765350|Produto - 0003765350|3150
3776175|Produto - 0003776175|3551
3777785|Produto - 0003777785|1140
3781136|Produto - 0003781136|1292
3781695|Produto - 0003781695|1666
3800112|Produto - 0003800112|938
3809450|Produto - 0003809450|567
3815232|Produto - 0003815232|698
3816275|Produto - 0003816275|1673
3817303|Produto - 0003817303|1890
3818766|Produto - 0003818766|3551
3826249|Produto - 0003826249|2854
3827446|Produto - 0003827446|1588
3835922|Produto - 0003835922|1588
3839353|Produto - 0003839353|3450
3865157|Produto - 0003865157|1659
3865225|Produto - 0003865225|1588
3875417|Produto - 0003875417|1318
3887626|Produto - 0003887626|1111
3893727|Produto - 0003893727|1318
3898901|Produto - 0003898901|567
3901211|Produto - 0003901211|1588
3903284|Produto - 0003903284|757
3905276|Produto - 0003905276|559
3905961|Produto - 0003905961|1588
3914898|Produto - 0003914898|2906
3920146|Produto - 0003920146|1292
3961567|Produto - 0003961567|1641
3968621|Produto - 0003968621|1588
3971947|Produto - 0003971947|1167
3972768|Produto - 0003972768|1318
3983662|Produto - 0003983662|1641
3984148|Produto - 0003984148|1789
3990514|Produto - 0003990514|2213
4003630|Produto - 0004003630|3551
4007688|Produto - 0004007688|3551
4022658|Produto - 0004022658|1111
4035908|Produto - 0004035908|1167
4046570|Produto - 0004046570|1512
4049969|Produto - 0004049969|2906
4084688|Produto - 0004084688|1318
4089115|Produto - 0004089115|1090
4110704|Produto - 0004110704|968
4125519|Produto - 0004125519|685
4142969|Produto - 0004142969|1167
4156170|Produto - 0004156170|1337
4160755|Produto - 0004160755|2911
4178121|Produto - 0004178121|1202
4182567|Produto - 0004182567|1059
4190294|Produto - 0004190294|1167
4193237|Produto - 0004193237|1588
4213524|Produto - 0004213524|1588
4217548|Produto - 0004217548|3408
4230651|Produto - 0004230651|704
4238675|Produto - 0004238675|1111
4249548|Produto - 0004249548|1940
4252351|Produto - 0004252351|1214
4268573|Produto - 0004268573|1673
4269024|Produto - 0004269024|2948
4280193|Produto - 0004280193|1588
4281899|Produto - 0004281899|1187
4292451|Produto - 0004292451|1053
4315906|Produto - 0004315906|1588
4338897|Produto - 0004338897|1588
4343319|Produto - 0004343319|1588
4345223|Produto - 0004345223|509
4356288|Produto - 0004356288|1214
4362206|Produto - 0004362206|1318
4376850|Produto - 0004376850|1588
4387729|Produto - 0004387729|1588
4390677|Produto - 0004390677|1111
4391877|Produto - 0004391877|1588
4425281|Produto - 0004425281|3551
4452543|Produto - 0004452543|1588
4455846|Produto - 0004455846|2906
4463221|Produto - 0004463221|1167
4477618|Produto - 0004477618|1641
4482262|Produto - 0004482262|1187
4495243|Produto - 0004495243|3551
4495529|Produto - 0004495529|1090
4498000|Produto - 0004498000|1659
4505053|Produto - 0004505053|1588
4518502|Produto - 0004518502|1318
4559120|Produto - 0004559120|1167
4559753|Produto - 0004559753|1588
4562787|Produto - 0004562787|3132
4580395|Produto - 0004580395|2213
4590368|Produto - 0004590368|1111
4601977|Produto - 0004601977|2213
4629555|Produto - 0004629555|1588
4659369|Produto - 0004659369|1588
4663227|Produto - 0004663227|1111
4675294|Produto - 0004675294|3551
4675442|Produto - 0004675442|3551
4681670|Produto - 0004681670|1322
4694967|Produto - 0004694967|1588
4701753|Produto - 0004701753|1318
4714468|Produto - 0004714468|1090
4728580|Produto - 0004728580|2906
4729094|Produto - 0004729094|1588
4738148|Produto - 0004738148|2906
4757854|Produto - 0004757854|1588
4762030|Produto - 0004762030|1111
4767842|Produto - 0004767842|336
4772513|Produto - 0004772513|1370
4777847|Produto - 0004777847|3150
4792825|Produto - 0004792825|1318
4801396|Produto - 0004801396|3551
4812150|Produto - 0004812150|1588
4826508|Produto - 0004826508|2906
4849333|Produto - 0004849333|1111
4873626|Produto - 0004873626|3237
4876008|Produto - 0004876008|1588
4879842|Produto - 0004879842|567
4883569|Produto - 0004883569|3408
4887680|Produto - 0004887680|3497
4889818|Produto - 0004889818|685
4892170|Produto - 0004892170|1588
4898389|Produto - 0004898389|1216
4900820|Produto - 0004900820|1167
4933322|Produto - 0004933322|1615
4953087|Produto - 0004953087|3551
4963722|Produto - 0004963722|2908
4963859|Produto - 0004963859|1630
4966614|Produto - 0004966614|2992
4976782|Produto - 0004976782|1318
4977393|Produto - 0004977393|1322
4987619|Produto - 0004987619|1167
5004583|Produto - 0005004583|3150
5016749|Produto - 0005016749|1214
5038558|Produto - 0005038558|757
5058445|Produto - 0005058445|1588
5070536|Produto - 0005070536|1641
5074303|Produto - 0005074303|2906
5074393|Produto - 0005074393|1111
26299|Produto - 0000026299|509
27703|Produto - 0000027703|2381
57034|Produto - 0000057034|69
57076|Produto - 0000057076|3237
61017|Produto - 0000061017|2314
68371|Produto - 0000068371|3237
78565|Produto - 0000078565|146
79852|Produto - 0000079852|421
84657|Produto - 0000084657|3420
84702|Produto - 0000084702|336
86405|Produto - 0000086405|336
143947|Produto - 0000143947|1911
271489|Produto - 0000271489|3115
274394|Produto - 0000274394|100
290307|Produto - 0000290307|3228
308786|Produto - 0000308786|992
308945|Produto - 0000308945|3132
318879|Produto - 0000318879|3173
325895|Produto - 0000325895|1819
326378|Produto - 0000326378|1819
332555|Produto - 0000332555|3173
340032|Produto - 0000340032|395
382792|Produto - 0000382792|3132
384843|Produto - 0000384843|314
384921|Produto - 0000384921|314
384997|Produto - 0000384997|3132
385502|Produto - 0000385502|100
387584|Produto - 0000387584|1735
390091|Produto - 0000390091|3132
393989|Produto - 0000393989|1901
396665|Produto - 0000396665|100
406828|Produto - 0000406828|319
409955|Produto - 0000409955|3132
412578|Produto - 0000412578|314
415209|Produto - 0000415209|3194
415248|Produto - 0000415248|3132
418664|Produto - 0000418664|314
457704|Produto - 0000457704|2874
497083|Produto - 0000497083|567
499772|Produto - 0000499772|1870
506387|Produto - 0000506387|2906
508274|Produto - 0000508274|1616
516811|Produto - 0000516811|1588
548357|Produto - 0000548357|1588
553290|Produto - 0000553290|1318
561198|Produto - 0000561198|2911
573887|Produto - 0000573887|1588
590474|Produto - 0000590474|1090
592343|Produto - 0000592343|3551
592995|Produto - 0000592995|3150
596057|Produto - 0000596057|1337
597186|Produto - 0000597186|3551
604479|Produto - 0000604479|567
612090|Produto - 0000612090|1588
615558|Produto - 0000615558|1318
625098|Produto - 0000625098|964
629100|Produto - 0000629100|1090
654433|Produto - 0000654433|1641
660244|Produto - 0000660244|1318
663267|Produto - 0000663267|1588
669050|Produto - 0000669050|1111
680030|Produto - 0000680030|1318
683264|Produto - 0000683264|1053
683594|Produto - 0000683594|3551
739266|Produto - 0000739266|1588
749314|Produto - 0000749314|1588
755767|Produto - 0000755767|2861
759495|Produto - 0000759495|1322
766415|Produto - 0000766415|1111
788468|Produto - 0000788468|2874
788882|Produto - 0000788882|2908
795215|Produto - 0000795215|3551
797829|Produto - 0000797829|1364
810990|Produto - 0000810990|1202
821963|Produto - 0000821963|1214
823336|Produto - 0000823336|2861
828126|Produto - 0000828126|1890
831948|Produto - 0000831948|1588
839032|Produto - 0000839032|1111
873686|Produto - 0000873686|2822
889217|Produto - 0000889217|1588
890032|Produto - 0000890032|1641
899778|Produto - 0000899778|1666
923410|Produto - 0000923410|1111
940479|Produto - 0000940479|1588
943597|Produto - 0000943597|2300
970049|Produto - 0000970049|2921
974446|Produto - 0000974446|1588
987579|Produto - 0000987579|1588
1000422|Produto - 0001000422|2906
1007978|Produto - 0001007978|1167
1009680|Produto - 0001009680|2894
1012040|Produto - 0001012040|3259
1026127|Produto - 0001026127|685
1063015|Produto - 0001063015|2622
1065431|Produto - 0001065431|2906
1067607|Produto - 0001067607|1318
1081953|Produto - 0001081953|2906
1091037|Produto - 0001091037|3551
1101480|Produto - 0001101480|1890
1125835|Produto - 0001125835|3551
1146724|Produto - 0001146724|3551
1147566|Produto - 0001147566|550
1164632|Produto - 0001164632|1111
1207691|Produto - 0001207691|1318
1212605|Produto - 0001212605|1216
1219383|Produto - 0001219383|1588
1241584|Produto - 0001241584|1111
1242075|Produto - 0001242075|3150
1263228|Produto - 0001263228|1588
1275298|Produto - 0001275298|3551
1279616|Produto - 0001279616|3237
1283108|Produto - 0001283108|685
1286301|Produto - 0001286301|1111
1291564|Produto - 0001291564|1292
1292321|Produto - 0001292321|1588
1310959|Produto - 0001310959|1244
1311598|Produto - 0001311598|3551
1316061|Produto - 0001316061|1588
1317174|Produto - 0001317174|1111
1319694|Produto - 0001319694|1588
1337703|Produto - 0001337703|1318
1342519|Produto - 0001342519|2911
1346987|Produto - 0001346987|3551
1360725|Produto - 0001360725|1111
1363723|Produto - 0001363723|1588
1370012|Produto - 0001370012|1735
1371028|Produto - 0001371028|1167
1375916|Produto - 0001375916|1890
1381438|Produto - 0001381438|1588
1384405|Produto - 0001384405|1111
1392136|Produto - 0001392136|1588
